condition,run,seed,mean_beta,popularity_strength,exploration,mu_content,mu_social,mean_epsilon,mean_susceptibility,homophily_strength,rewiring_fraction,rewire_interval,consolidation_strength,dynamic_stubbornness,initial_variance,final_variance,variance_change,initial_pairwise_distance,final_pairwise_distance,pairwise_distance_change,final_extremity,polarization_score,ever_flip_fraction,persistent_flip_fraction,mean_crossings,maximum_crossings,mean_edge_distance,same_side_edge_fraction,final_clustering,mean_beta_level,popularity_strength_level,exploration_level,mu_content_level,mu_social_level,mean_epsilon_level,mean_susceptibility_level,homophily_strength_level,rewiring_fraction_level,rewire_interval_level,consolidation_strength_level
search_016,0,13876,1.0,1.5,0.35,0.45,0.05,0.95,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.348056987929905,-0.03939379891422301,0.6933205503850062,0.6091968398383975,-0.08412371054660872,0.6097817093089524,0.3714770903022701,0.16,0.16,0.2,5,0.42445717399368915,0.7033333333333334,0.38063492063492044,weak,strong,high,strong,weak,broad,moderate,strong,slow,frequent,strong
search_016,1,14876,1.0,1.5,0.35,0.45,0.05,0.95,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.3378866745949999,-0.049564112249128156,0.6933205503850062,0.5781723557781789,-0.11514819460682724,0.6280787096144379,0.36313774715189834,0.21,0.21,0.35,9,0.3814522920156346,0.7366666666666667,0.3982698412698413,weak,strong,high,strong,weak,broad,moderate,strong,slow,frequent,strong
search_016,2,15876,1.0,1.5,0.35,0.45,0.05,0.95,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.33547432929532045,-0.051976457548807586,0.6933205503850062,0.5901483511501127,-0.10317219923489351,0.6098134782105017,0.3598804186750427,0.23,0.19,0.39,5,0.43622769013784846,0.69,0.3558095238095235,weak,strong,high,strong,weak,broad,moderate,strong,slow,frequent,strong
search_016,3,16876,1.0,1.5,0.35,0.45,0.05,0.95,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.33352194507963373,-0.053928841764494306,0.6933205503850062,0.5928100335683849,-0.10051051681662126,0.605454286276523,0.3589193757717081,0.21,0.19,0.39,6,0.48340161375182733,0.6533333333333333,0.3705873015873015,weak,strong,high,strong,weak,broad,moderate,strong,slow,frequent,strong
search_016,4,17876,1.0,1.5,0.35,0.45,0.05,0.95,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.3439261615716375,-0.043524625272490514,0.6933205503850062,0.5994032000373393,-0.0939173503476669,0.6142609079658851,0.36818995389259307,0.17,0.17,0.19,3,0.3684078348199628,0.74,0.3640634920634919,weak,strong,high,strong,weak,broad,moderate,strong,slow,frequent,strong
search_016,5,18876,1.0,1.5,0.35,0.45,0.05,0.95,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.3479979721390693,-0.039452814705058736,0.6933205503850062,0.6031872843394668,-0.0901332660455394,0.6183662417400494,0.37299065408238263,0.19,0.18,0.28,3,0.3858129988199184,0.7333333333333333,0.35730158730158706,weak,strong,high,strong,weak,broad,moderate,strong,slow,frequent,strong
search_016,6,19876,1.0,1.5,0.35,0.45,0.05,0.95,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.3231171667045017,-0.06433362013962635,0.6933205503850062,0.5723692465874509,-0.12095130379755525,0.6104561841572717,0.3494063462007478,0.21,0.21,0.43,7,0.3803886851916326,0.7366666666666667,0.3909718614718613,weak,strong,high,strong,weak,broad,moderate,strong,slow,frequent,strong
search_016,7,20876,1.0,1.5,0.35,0.45,0.05,0.95,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.3435367832372072,-0.043914003606920826,0.6933205503850062,0.6133467007971379,-0.07997384958786824,0.6002447618855747,0.3681581443732809,0.17,0.17,0.19,3,0.48370505217492055,0.6466666666666666,0.34223809523809506,weak,strong,high,strong,weak,broad,moderate,strong,slow,frequent,strong
search_017,0,13877,8.0,0.5,0.02,0.45,0.05,0.55,0.65,0.5,0.04,10,0.3,True,0.38745078684412804,0.5261834126673696,0.13873262582324153,0.6933205503850062,0.7549710835687146,0.06165053318370839,0.7241875187169042,0.54674063571264,0.0,0.0,0.0,0,0.32896510574344473,0.8,0.19682539682539676,strong,moderate,rare,strong,weak,moderate,responsive,weak,moderate,frequent,moderate
search_017,1,14877,8.0,0.5,0.02,0.45,0.05,0.55,0.65,0.5,0.04,10,0.3,True,0.38745078684412804,0.5199148910905798,0.13246410424645172,0.6933205503850062,0.7547643105135803,0.06144376012857411,0.7185019063006677,0.5422995959117165,0.0,0.0,0.0,0,0.30540401873302186,0.8133333333333334,0.1890829725829726,strong,moderate,rare,strong,weak,moderate,responsive,weak,moderate,frequent,moderate
search_017,2,15877,8.0,0.5,0.02,0.45,0.05,0.55,0.65,0.5,0.04,10,0.3,True,0.38745078684412804,0.5214151732795588,0.13396438643543074,0.6933205503850062,0.7546465745573121,0.061326024172305926,0.720518198032413,0.5437365900513675,0.0,0.0,0.0,0,0.2832261135922866,0.83,0.1970763125763124,strong,moderate,rare,strong,weak,moderate,responsive,weak,moderate,frequent,moderate
search_017,3,16877,8.0,0.5,0.02,0.45,0.05,0.55,0.65,0.5,0.04,10,0.3,True,0.38745078684412804,0.5146832429299392,0.12723245608581113,0.6933205503850062,0.7456583080380101,0.05233775765300397,0.7163253640719904,0.534133958978632,0.0,0.0,0.0,0,0.29159311856538195,0.82,0.17529870129870126,strong,moderate,rare,strong,weak,moderate,responsive,weak,moderate,frequent,moderate
search_017,4,17877,8.0,0.5,0.02,0.45,0.05,0.55,0.65,0.5,0.04,10,0.3,True,0.38745078684412804,0.523719996747263,0.13626920990313496,0.6933205503850062,0.7528323485559949,0.05951179817098873,0.7224562864983671,0.5438884628936085,0.0,0.0,0.0,0,0.29655695650388986,0.82,0.19993650793650783,strong,moderate,rare,strong,weak,moderate,responsive,weak,moderate,frequent,moderate
search_017,5,18877,8.0,0.5,0.02,0.45,0.05,0.55,0.65,0.5,0.04,10,0.3,True,0.38745078684412804,0.5237572442136139,0.13630645736948588,0.6933205503850062,0.7512093138281956,0.057888763443189384,0.7227297588049383,0.5429213261950749,0.0,0.0,0.0,0,0.30692319733143486,0.81,0.17472649572649568,strong,moderate,rare,strong,weak,moderate,responsive,weak,moderate,frequent,moderate
search_017,6,19877,8.0,0.5,0.02,0.45,0.05,0.55,0.65,0.5,0.04,10,0.3,True,0.38745078684412804,0.5212030761806776,0.1337522893365496,0.6933205503850062,0.7522720299795573,0.05895147959455116,0.7206831222305271,0.5421497553323641,0.0,0.0,0.0,0,0.2574574541023885,0.8466666666666667,0.20091991341991342,strong,moderate,rare,strong,weak,moderate,responsive,weak,moderate,frequent,moderate
search_017,7,20877,8.0,0.5,0.02,0.45,0.05,0.55,0.65,0.5,0.04,10,0.3,True,0.38745078684412804,0.516407969214568,0.12895718237043996,0.6933205503850062,0.7471876531899532,0.053867102804947,0.7175136410989343,0.5361173336244911,0.0,0.0,0.0,0,0.2893665505908101,0.8233333333333334,0.21416666666666653,strong,moderate,rare,strong,weak,moderate,responsive,weak,moderate,frequent,moderate
search_018,0,13878,8.0,0.0,0.1,0.45,0.05,0.3,0.65,0.5,0.1,40,0.0,False,0.38745078684412804,0.5415653809456987,0.1541145941015707,0.6933205503850062,0.772491221418416,0.0791706710334098,0.7336468241082433,0.5667357312451187,0.0,0.0,0.0,0,0.46464616108773044,0.7066666666666667,0.30487590187590163,strong,none,moderate,strong,weak,narrow,responsive,weak,rapid,infrequent,none
search_018,1,14878,8.0,0.0,0.1,0.45,0.05,0.3,0.65,0.5,0.1,40,0.0,False,0.38745078684412804,0.5415541004225438,0.15410331357841578,0.6933205503850062,0.7713681835531855,0.07804763316817931,0.7338287868380889,0.5660521783423345,0.0,0.0,0.0,0,0.4662467850401767,0.7066666666666667,0.29521356421356404,strong,none,moderate,strong,weak,narrow,responsive,weak,rapid,infrequent,none
search_018,2,15878,8.0,0.0,0.1,0.45,0.05,0.3,0.65,0.5,0.1,40,0.0,False,0.38745078684412804,0.5354317428196091,0.1479809559754811,0.6933205503850062,0.7684059201747104,0.07508536978970426,0.7295574002615224,0.5605962254682246,0.0,0.0,0.0,0,0.5270107468041416,0.6633333333333333,0.23506349206349203,strong,none,moderate,strong,weak,narrow,responsive,weak,rapid,infrequent,none
search_018,3,16878,8.0,0.0,0.1,0.45,0.05,0.3,0.65,0.5,0.1,40,0.0,False,0.38745078684412804,0.5277365201939215,0.14028573334979344,0.6933205503850062,0.7656486271755388,0.07232807679053266,0.7222160216985131,0.5529637055376457,0.0,0.0,0.0,0,0.4889664050989727,0.6866666666666666,0.27256349206349184,strong,none,moderate,strong,weak,narrow,responsive,weak,rapid,infrequent,none
search_018,4,17878,8.0,0.0,0.1,0.45,0.05,0.3,0.65,0.5,0.1,40,0.0,False,0.38745078684412804,0.5456899923863003,0.1582392055421723,0.6933205503850062,0.777133079450522,0.08381252906551584,0.735398086903083,0.5715021798970155,0.0,0.0,0.0,0,0.4938460073831751,0.6933333333333334,0.2775317460317458,strong,none,moderate,strong,weak,narrow,responsive,weak,rapid,infrequent,none
search_018,5,18878,8.0,0.0,0.1,0.45,0.05,0.3,0.65,0.5,0.1,40,0.0,False,0.38745078684412804,0.5413606991967342,0.1539099123526062,0.6933205503850062,0.7710997830199717,0.07777923263496556,0.7334596974775593,0.5655706135788401,0.0,0.0,0.0,0,0.4924762973675996,0.6866666666666666,0.30430952380952336,strong,none,moderate,strong,weak,narrow,responsive,weak,rapid,infrequent,none
search_018,6,19878,8.0,0.0,0.1,0.45,0.05,0.3,0.65,0.5,0.1,40,0.0,False,0.38745078684412804,0.5235587155540598,0.1361079287099317,0.6933205503850062,0.7653038426158316,0.07198329223082545,0.7203722685468947,0.5513036652328224,0.0,0.0,0.0,0,0.4888071052377849,0.69,0.2585555555555554,strong,none,moderate,strong,weak,narrow,responsive,weak,rapid,infrequent,none
search_018,7,20878,8.0,0.0,0.1,0.45,0.05,0.3,0.65,0.5,0.1,40,0.0,False,0.38745078684412804,0.5355362203463208,0.14808543350219272,0.6933205503850062,0.7693193738450903,0.07599882346008413,0.7291787718481892,0.5609713561793809,0.0,0.0,0.0,0,0.49205752066224345,0.69,0.2443809523809522,strong,none,moderate,strong,weak,narrow,responsive,weak,rapid,infrequent,none
search_019,0,13879,1.0,0.0,0.02,0.25,0.15,0.55,0.25,3.0,0.01,20,0.3,True,0.38745078684412804,0.5743207772118986,0.18686999036777052,0.6933205503850062,0.8067739866527187,0.11345343626771254,0.7457866928466492,0.6016813033804378,0.02,0.01,0.03,2,0.6109269387033553,0.6333333333333333,0.4085555555555556,weak,none,rare,moderate,moderate,moderate,resistant,moderate,slow,moderate,moderate
search_019,1,14879,1.0,0.0,0.02,0.25,0.15,0.55,0.25,3.0,0.01,20,0.3,True,0.38745078684412804,0.5750104260438085,0.18755963919968044,0.6933205503850062,0.7907182629571414,0.09739771257213525,0.7568992951762813,0.5984940959152738,0.01,0.01,0.01,1,0.5834024937083742,0.6366666666666667,0.4145238095238095,weak,none,rare,moderate,moderate,moderate,resistant,moderate,slow,moderate,moderate
search_019,2,15879,1.0,0.0,0.02,0.25,0.15,0.55,0.25,3.0,0.01,20,0.3,True,0.38745078684412804,0.5467668474128906,0.15931606056876257,0.6933205503850062,0.7790027539784788,0.08568220359347267,0.7329383767748258,0.5709610140041053,0.0,0.0,0.0,0,0.5990411523396771,0.6166666666666667,0.4143095238095237,weak,none,rare,moderate,moderate,moderate,resistant,moderate,slow,moderate,moderate
search_019,3,16879,1.0,0.0,0.02,0.25,0.15,0.55,0.25,3.0,0.01,20,0.3,True,0.38745078684412804,0.5522573365864317,0.1648065497423037,0.6933205503850062,0.786702537744161,0.09338198735915482,0.7366620224514971,0.579533882522339,0.04,0.04,0.04,1,0.5537691168022043,0.6633333333333333,0.41829365079365083,weak,none,rare,moderate,moderate,moderate,resistant,moderate,slow,moderate,moderate
search_019,4,17879,1.0,0.0,0.02,0.25,0.15,0.55,0.25,3.0,0.01,20,0.3,True,0.38745078684412804,0.5665789446622105,0.17912815781808245,0.6933205503850062,0.7818763724089322,0.08855582202392598,0.7516123838630184,0.5876679641524467,0.0,0.0,0.0,0,0.5976976612304093,0.6166666666666667,0.4119285714285713,weak,none,rare,moderate,moderate,moderate,resistant,moderate,slow,moderate,moderate
search_019,5,18879,1.0,0.0,0.02,0.25,0.15,0.55,0.25,3.0,0.01,20,0.3,True,0.38745078684412804,0.5810490793071366,0.19359829246300853,0.6933205503850062,0.8027694037871869,0.10944885340218069,0.7583037698872965,0.6087430652420012,0.02,0.02,0.02,1,0.5764192498156807,0.64,0.4246031746031745,weak,none,rare,moderate,moderate,moderate,resistant,moderate,slow,moderate,moderate
search_019,6,19879,1.0,0.0,0.02,0.25,0.15,0.55,0.25,3.0,0.01,20,0.3,True,0.38745078684412804,0.5678202808839773,0.18036949403984925,0.6933205503850062,0.784974450427588,0.09165390004258178,0.7525295399601108,0.5907164620607136,0.01,0.01,0.01,1,0.5846556900968538,0.63,0.4104999999999999,weak,none,rare,moderate,moderate,moderate,resistant,moderate,slow,moderate,moderate
search_019,7,20879,1.0,0.0,0.02,0.25,0.15,0.55,0.25,3.0,0.01,20,0.3,True,0.38745078684412804,0.5754919886565394,0.18804120181241135,0.6933205503850062,0.7971835787923086,0.10386302840730244,0.7535715863987721,0.6007348941215706,0.01,0.01,0.01,1,0.6091176058819424,0.62,0.39665873015873004,weak,none,rare,moderate,moderate,moderate,resistant,moderate,slow,moderate,moderate
search_020,0,13871,1.0,1.5,0.02,0.25,0.05,0.95,0.25,3.0,0.04,20,0.0,False,0.38745078684412804,0.4164587188818111,0.029007932037683037,0.6933205503850062,0.6950961340598356,0.0017755836748294396,0.6383482536896611,0.4437134033235306,0.12,0.11,0.14,3,0.3557511608121727,0.7815699658703071,0.28440476190476166,weak,strong,rare,moderate,weak,broad,resistant,moderate,moderate,moderate,none
search_020,1,14871,1.0,1.5,0.02,0.25,0.05,0.95,0.25,3.0,0.04,20,0.0,False,0.38745078684412804,0.42669012504270915,0.03923933819858111,0.6933205503850062,0.7028919613349648,0.009571410949958614,0.6484113440466308,0.45576312136877695,0.1,0.1,0.1,1,0.35503576992535507,0.77,0.28577777777777763,weak,strong,rare,moderate,weak,broad,resistant,moderate,moderate,moderate,none
search_020,2,15871,1.0,1.5,0.02,0.25,0.05,0.95,0.25,3.0,0.04,20,0.0,False,0.38745078684412804,0.4108842158316898,0.02343342898756179,0.6933205503850062,0.6913215092814371,-0.001999041103569077,0.6378957925025207,0.44099108203712106,0.11,0.11,0.11,1,0.3699368749111829,0.7633333333333333,0.30145238095238086,weak,strong,rare,moderate,weak,broad,resistant,moderate,moderate,moderate,none
search_020,3,16871,1.0,1.5,0.02,0.25,0.05,0.95,0.25,3.0,0.04,20,0.0,False,0.38745078684412804,0.40131633216607526,0.013865545321947226,0.6933205503850062,0.6888025250393134,-0.004518025345692789,0.6209864274399549,0.42773701923578333,0.07,0.07,0.07,1,0.37191282134228715,0.7585034013605442,0.2645959595959595,weak,strong,rare,moderate,weak,broad,resistant,moderate,moderate,moderate,none
search_020,4,17871,1.0,1.5,0.02,0.25,0.05,0.95,0.25,3.0,0.04,20,0.0,False,0.38745078684412804,0.42803593964322006,0.04058515279909203,0.6933205503850062,0.704233712307495,0.010913161922488812,0.64528286723711,0.4544299490828144,0.09,0.09,0.09,1,0.3258852524268457,0.8033333333333333,0.2773174603174601,weak,strong,rare,moderate,weak,broad,resistant,moderate,moderate,moderate,none
search_020,5,18871,1.0,1.5,0.02,0.25,0.05,0.95,0.25,3.0,0.04,20,0.0,False,0.38745078684412804,0.3996735380496423,0.012222751205514248,0.6933205503850062,0.6814494562530753,-0.011871094131930882,0.6239848621920118,0.42521414505089655,0.1,0.09,0.15,6,0.3217415726564673,0.7986348122866894,0.2955476190476188,weak,strong,rare,moderate,weak,broad,resistant,moderate,moderate,moderate,none
search_020,6,19871,1.0,1.5,0.02,0.25,0.05,0.95,0.25,3.0,0.04,20,0.0,False,0.38745078684412804,0.41678954620584235,0.029338759361714317,0.6933205503850062,0.7019068649740602,0.008586314589054012,0.6342966352477841,0.4452171627103671,0.08,0.08,0.08,1,0.36221058193082606,0.77,0.25939249639249623,weak,strong,rare,moderate,weak,broad,resistant,moderate,moderate,moderate,none
search_020,7,20871,1.0,1.5,0.02,0.25,0.05,0.95,0.25,3.0,0.04,20,0.0,False,0.38745078684412804,0.3722967514563011,-0.015154035387826947,0.6933205503850062,0.658800851153,-0.03451969923200615,0.6158565525204834,0.40572682098864676,0.14,0.14,0.18,3,0.31749235763268235,0.8156996587030717,0.27198412698412683,weak,strong,rare,moderate,weak,broad,resistant,moderate,moderate,moderate,none
search_021,0,13872,1.0,0.0,0.02,0.45,0.15,0.95,0.25,3.0,0.04,10,0.5,True,0.38745078684412804,0.39193008238906674,0.0044792955449386995,0.6933205503850062,0.6954925312392563,0.0021719808542500774,0.595661213592936,0.4142779252027983,0.08,0.05,0.25,6,0.18301752251973732,0.934931506849315,0.19418542568542552,weak,none,rare,strong,moderate,broad,resistant,moderate,moderate,frequent,strong
search_021,1,14872,1.0,0.0,0.02,0.45,0.15,0.95,0.25,3.0,0.04,10,0.5,True,0.38745078684412804,0.41394197316031267,0.026491186316184634,0.6933205503850062,0.7113462269588894,0.01802567657388321,0.6153321042092269,0.4377141706559077,0.07,0.05,0.18,4,0.16903010965510235,0.9425675675675675,0.22309740259740235,weak,none,rare,strong,moderate,broad,resistant,moderate,moderate,frequent,strong
search_021,2,15872,1.0,0.0,0.02,0.45,0.15,0.95,0.25,3.0,0.04,10,0.5,True,0.38745078684412804,0.38193592797660353,-0.005514858867524508,0.6933205503850062,0.683212857831313,-0.010107692553693148,0.5937642778080534,0.4056673891193858,0.13,0.1,0.38,7,0.14367618937289758,0.9433333333333334,0.23447402597402583,weak,none,rare,strong,moderate,broad,resistant,moderate,moderate,frequent,strong
search_021,3,16872,1.0,0.0,0.02,0.45,0.15,0.95,0.25,3.0,0.04,10,0.5,True,0.38745078684412804,0.39472404876427075,0.007273261920142715,0.6933205503850062,0.6912828365207313,-0.0020377138642748704,0.6019880575282832,0.4161440119597568,0.07,0.04,0.14,4,0.13671828494932903,0.9652777777777778,0.22966089466089445,weak,none,rare,strong,moderate,broad,resistant,moderate,moderate,frequent,strong
search_021,4,17872,1.0,0.0,0.02,0.45,0.15,0.95,0.25,3.0,0.04,10,0.5,True,0.38745078684412804,0.427208142640254,0.03975735579612594,0.6933205503850062,0.7085857714971916,0.015265221112185423,0.6405072997289776,0.4538543591280405,0.11,0.08,0.2,4,0.12301034523162277,0.9766666666666667,0.2467575757575755,weak,none,rare,strong,moderate,broad,resistant,moderate,moderate,frequent,strong
search_021,5,18872,1.0,0.0,0.02,0.45,0.15,0.95,0.25,3.0,0.04,10,0.5,True,0.38745078684412804,0.43942123043211934,0.0519704435879913,0.6933205503850062,0.7233625617619008,0.03004201137689466,0.6438734815908081,0.46575397109408107,0.07,0.05,0.25,7,0.1588988299393121,0.9556313993174061,0.22392063492063483,weak,none,rare,strong,moderate,broad,resistant,moderate,moderate,frequent,strong
search_021,6,19872,1.0,0.0,0.02,0.45,0.15,0.95,0.25,3.0,0.04,10,0.5,True,0.38745078684412804,0.40400886201040676,0.01655807516627872,0.6933205503850062,0.7000510708347656,0.006730520449759414,0.6146074415216394,0.4302565975802392,0.09,0.08,0.28,7,0.17910543696248363,0.9133333333333333,0.21812698412698403,weak,none,rare,strong,moderate,broad,resistant,moderate,moderate,frequent,strong
search_021,7,20872,1.0,0.0,0.02,0.45,0.15,0.95,0.25,3.0,0.04,10,0.5,True,0.38745078684412804,0.4119811079047529,0.02453032106062486,0.6933205503850062,0.7042662736225161,0.010945723237509974,0.6188902805610875,0.4358635516719507,0.12,0.08,0.26,7,0.1253978412963293,0.9766666666666667,0.22354761904761883,weak,none,rare,strong,moderate,broad,resistant,moderate,moderate,frequent,strong
search_022,0,13873,1.0,0.0,0.1,0.25,0.35,0.55,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.49592612069787956,0.10847533385375152,0.6933205503850062,0.7370281814716861,0.043707631086679966,0.6966511725272846,0.5134515468079024,0.05,0.04,0.06,2,0.41619404175176866,0.72,0.3722619047619048,weak,none,moderate,moderate,strong,moderate,moderate,strong,slow,frequent,strong
search_022,1,14873,1.0,0.0,0.1,0.25,0.35,0.55,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.5165911653230497,0.12914037847892168,0.6933205503850062,0.7369187767528586,0.04359822636785238,0.7199552862594029,0.5305485688670333,0.03,0.03,0.03,1,0.42908805016269924,0.7133333333333334,0.3581666666666666,weak,none,moderate,moderate,strong,moderate,moderate,strong,slow,frequent,strong
search_022,2,15873,1.0,0.0,0.1,0.25,0.35,0.55,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.5077771229928227,0.1203263361486947,0.6933205503850062,0.736844976383849,0.043524425998842875,0.7112578997078485,0.5240868103130557,0.0,0.0,0.0,0,0.49306970212052836,0.6666666666666666,0.36231746031746015,weak,none,moderate,moderate,strong,moderate,moderate,strong,slow,frequent,strong
search_022,3,16873,1.0,0.0,0.1,0.25,0.35,0.55,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.512867138294085,0.125416351449957,0.6933205503850062,0.7417186785377589,0.048398128152752684,0.7131397827982107,0.5289490973097932,0.03,0.03,0.03,1,0.4514025601741929,0.7,0.36357142857142827,weak,none,moderate,moderate,strong,moderate,moderate,strong,slow,frequent,strong
search_022,4,17873,1.0,0.0,0.1,0.25,0.35,0.55,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.5053411050857632,0.1178903182416352,0.6933205503850062,0.7388784264652302,0.04555787608022399,0.7080590110876213,0.5231695279569486,0.02,0.02,0.02,1,0.4599334783458615,0.6933333333333334,0.36731746031746015,weak,none,moderate,moderate,strong,moderate,moderate,strong,slow,frequent,strong
search_022,5,18873,1.0,0.0,0.1,0.25,0.35,0.55,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.490914629697434,0.10346384285330595,0.6933205503850062,0.7350968046571397,0.041776254272133495,0.6957201849244385,0.5114216848734291,0.04,0.03,0.13,10,0.4556135116779825,0.6966666666666667,0.355769841269841,weak,none,moderate,moderate,strong,moderate,moderate,strong,slow,frequent,strong
search_022,6,19873,1.0,0.0,0.1,0.25,0.35,0.55,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.5175700820487428,0.13011929520461474,0.6933205503850062,0.7408733318484679,0.04755278146346176,0.7188950440744248,0.5326101665527704,0.04,0.04,0.04,1,0.44477771096135643,0.7033333333333334,0.38001587301587286,weak,none,moderate,moderate,strong,moderate,moderate,strong,slow,frequent,strong
search_022,7,20873,1.0,0.0,0.1,0.25,0.35,0.55,0.45,6.0,0.01,10,0.5,True,0.38745078684412804,0.5167851868751412,0.12933440003101315,0.6933205503850062,0.7383374379964314,0.045016887611425194,0.7186376787646053,0.5305971025867611,0.02,0.02,0.02,1,0.45249852976150334,0.6966666666666667,0.34611904761904744,weak,none,moderate,moderate,strong,moderate,moderate,strong,slow,frequent,strong
search_023,0,13874,8.0,0.5,0.1,0.1,0.05,0.3,0.65,3.0,0.1,20,0.3,True,0.38745078684412804,0.6364960322195693,0.24904524537544126,0.6933205503850062,0.836625722200022,0.14330517181501579,0.7954126710509314,0.665462700365034,0.0,0.0,0.0,0,0.0587942054879399,0.9966666666666667,0.1879379509379509,strong,moderate,moderate,weak,weak,narrow,responsive,moderate,rapid,moderate,moderate
search_023,1,14874,8.0,0.5,0.1,0.1,0.05,0.3,0.65,3.0,0.1,20,0.3,True,0.38745078684412804,0.6582430082352121,0.27079222139108405,0.6933205503850062,0.8525007840266527,0.15918023364164657,0.8082910909448872,0.6890687887522747,0.0,0.0,0.0,0,0.0624503245518995,1.0,0.18774025974025957,strong,moderate,moderate,weak,weak,narrow,responsive,moderate,rapid,moderate,moderate
search_023,2,15874,8.0,0.5,0.1,0.1,0.05,0.3,0.65,3.0,0.1,20,0.3,True,0.38745078684412804,0.6448374600585342,0.2573866732144061,0.6933205503850062,0.8437102956193255,0.15038974523431936,0.8004058205116656,0.6753106314393262,0.0,0.0,0.0,0,0.06709592617456234,0.9966666666666667,0.19803535353535345,strong,moderate,moderate,weak,weak,narrow,responsive,moderate,rapid,moderate,moderate
search_023,3,16874,8.0,0.5,0.1,0.1,0.05,0.3,0.65,3.0,0.1,20,0.3,True,0.38745078684412804,0.6701806112428085,0.28272982439868044,0.6933205503850062,0.8593321088093773,0.1660115584243711,0.8160860952476173,0.7012889851991453,0.0,0.0,0.0,0,0.05456083474885954,1.0,0.21955266955266947,strong,moderate,moderate,weak,weak,narrow,responsive,moderate,rapid,moderate,moderate
search_023,4,17874,8.0,0.5,0.1,0.1,0.05,0.3,0.65,3.0,0.1,20,0.3,True,0.38745078684412804,0.6683389525664307,0.2808881657223027,0.6933205503850062,0.8583029699580701,0.16498241957306392,0.8151335054820197,0.6996315086675503,0.0,0.0,0.0,0,0.060639384178718315,1.0,0.19970562770562758,strong,moderate,moderate,weak,weak,narrow,responsive,moderate,rapid,moderate,moderate
search_023,5,18874,8.0,0.5,0.1,0.1,0.05,0.3,0.65,3.0,0.1,20,0.3,True,0.38745078684412804,0.6595122260310486,0.2720614391869206,0.6933205503850062,0.8508658641705854,0.15754531378557923,0.8094248204672791,0.6887119493480124,0.0,0.0,0.0,0,0.0539760812593801,1.0,0.17915873015873,strong,moderate,moderate,weak,weak,narrow,responsive,moderate,rapid,moderate,moderate
search_023,6,19874,8.0,0.5,0.1,0.1,0.05,0.3,0.65,3.0,0.1,20,0.3,True,0.38745078684412804,0.6492875793733032,0.26183679252917513,0.6933205503850062,0.8438509055719662,0.15053035518696,0.8027915080945618,0.6774363410910804,0.0,0.0,0.0,0,0.05045196548115813,0.9966666666666667,0.17325108225108227,strong,moderate,moderate,weak,weak,narrow,responsive,moderate,rapid,moderate,moderate
search_023,7,20874,8.0,0.5,0.1,0.1,0.05,0.3,0.65,3.0,0.1,20,0.3,True,0.38745078684412804,0.6429287967160048,0.25547800987187674,0.6933205503850062,0.8419443083864464,0.14862375800144023,0.7984584538019577,0.6722575506616006,0.0,0.0,0.0,0,0.05104795192233975,1.0,0.2242207792207791,strong,moderate,moderate,weak,weak,narrow,responsive,moderate,rapid,moderate,moderate
search_024,0,13875,4.0,0.0,0.35,0.45,0.35,0.55,0.65,0.5,0.04,10,0.5,True,0.38745078684412804,0.46831997932623154,0.0808691924821035,0.6933205503850062,0.7074527960448337,0.014132245659827514,0.6833291700670102,0.48342313198290204,0.02,0.02,0.02,1,0.29868115981980675,0.8,0.2201854256854256,moderate,none,high,strong,strong,moderate,responsive,weak,moderate,frequent,strong
search_024,1,14875,4.0,0.0,0.35,0.45,0.35,0.55,0.65,0.5,0.04,10,0.5,True,0.38745078684412804,0.4832205153021767,0.09576972845804865,0.6933205503850062,0.7164376434020568,0.02311709301705067,0.6946627678544894,0.4976825563608205,0.02,0.02,0.02,1,0.23362809679654542,0.8466666666666667,0.2517142857142857,moderate,none,high,strong,strong,moderate,responsive,weak,moderate,frequent,strong
search_024,2,15875,4.0,0.0,0.35,0.45,0.35,0.55,0.65,0.5,0.04,10,0.5,True,0.38745078684412804,0.47860374049850907,0.09115295365438103,0.6933205503850062,0.7143257750519908,0.021005224666984623,0.6911803610722808,0.4937279471236718,0.0,0.0,0.0,0,0.285744349306019,0.81,0.2125281385281385,moderate,none,high,strong,strong,moderate,responsive,weak,moderate,frequent,strong
